Code,Code_System,ValueSetName,Steward
Vancomycin Hydrochloride 1.25 g/250 mL-D5% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.25 g/250 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.25 g/300 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.5 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.5 g/150 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.5 g/250 mL-D5% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.5 g/250 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.5 g/300 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.5 g/500 mL-D5% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.5 g/500 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.75 g/250 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.75 g/500 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 10 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 125 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 2 g/250 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 2 g/500 mL- NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 250 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 250 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 250 mg/5 mL oral solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 5 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 5%-1 g/200 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 5%-500 mg/100 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 500 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 500 mg/100 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 500 mg/5 mL oral solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 750 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 750 mg/150 mL-D5% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 750 mg/150 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 750 mg/250 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride ADD-Vantage 1 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride ADD-Vantage 500 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride ADD-Vantage 750 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
Vantin 100 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Vantin 100 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Vantin 200 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Vantin 50 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Vectrin 100 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Vectrin 50 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Veetids (obsolete) V potassium 125 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Veetids (obsolete) V potassium 250 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Veetids (obsolete) V potassium 250 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Veetids (obsolete) V potassium 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Velosef 125 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Velosef 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Velosef 250 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Velosef 500 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Vibativ 250 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vibativ 750 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vibra-Tabs hyclate 100 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Vibramycin 100 mg injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vibramycin Calcium 50 mg/5 mL oral syrup,Teladoc_Sample_String,Antibiotics,Teladoc
Vibramycin Monohydrate 25 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Vibramycin hyclate 100 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Vibramycin hyclate 50 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Vigamox 0.50% ophthalmic solution,Teladoc_Sample_String,Antibiotics,Teladoc
Virti-Sulf 10%-5% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
"Wycillin 1,200,000 units/2 mL intramuscular suspension",Teladoc_Sample_String,Antibiotics,Teladoc
"Wycillin 2,400,000 units/4 mL intramuscular suspension",Teladoc_Sample_String,Antibiotics,Teladoc
"Wycillin 600,000 units/mL intramuscular suspension",Teladoc_Sample_String,Antibiotics,Teladoc
Wymox 125 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Wymox 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Wymox 250 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Wymox 500 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Xenleta 150 mg/15 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Xenleta 600 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Xepi 1% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Xerava 50 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Xifaxan 200 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Xifaxan 550 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
"Ximino 135 mg oral capsule, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
"Ximino 45 mg oral capsule, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
"Ximino 90 mg oral capsule, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
Zagam 200 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Zagam Respipac 200 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Zartan 500 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Zefazone 1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zefazone 2 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zefazone I.V. 1 g/50 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Zefazone I.V. 2 g/50 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Zemdri 50 mg/mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Zencia Wash 9%-4% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Zetacet 10%-5% topical lotion,Teladoc_Sample_String,Antibiotics,Teladoc
Zetacet Wash 10%-5% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Ziba-Rx compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
Zinacef 1.5 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zinacef 1.5 g/50 mL-5% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Zinacef 7.5 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zinacef 750 mg injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zinacef 750 mg/50 mL-5% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Zinacef ADD-Vantage 1.5 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zinacef ADD-Vantage 750 mg injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zinacef TwistVial 1.5 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zinacef TwistVial 750 mg injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax 1 g oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax 100 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax 200 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax 250 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax 500 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax 600 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax IV 500 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax TRI-PAK 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax Z-Pak 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Zithromax Z-Pak 250 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
"Zmax 2 g oral powder for reconstitution, extended",Teladoc_Sample_String,Antibiotics,Teladoc
Zosyn 2 g-0.25 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zosyn 2 g-0.25 g/50 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Zosyn 3 g-0.375 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zosyn 3 g-0.375 g/50 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Zosyn 36 g-4.5 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zosyn 4 g-0.5 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Zosyn 4 g-0.5 g/100 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Zymar 0.30% ophthalmic solution,Teladoc_Sample_String,Antibiotics,Teladoc
Zyvox 100 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Zyvox 2 mg/mL-D5% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Zyvox 600 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
